track_difference,ripple_difference_ALL,ripple_difference_PRE,ripple_difference_POST,animal_ids,session_ids
-0.943781311704798,0.00168681854847819,-0.00798373855650425,0.0113573763519526,1,1
-1.21432588495568,-0.008934679441154,-0.0052721775136888,-0.0125971827656031,1,1
-1.47753618397806,-0.00993918813765049,-0.0285821948200464,0.00870382040739059,1,1
-0.562592049495002,0.0210434570908546,0.0132762584835291,0.0288106612861156,1,1
0.350099176446641,-0.00480463076382875,-0.00720269838348031,-0.00240656384266913,1,1
0.558687401802852,-0.000299878040095791,-0.00480922870337963,0.00420947279781103,1,1
0.32482112851757,-0.00321491365320981,-0.0125412242487073,0.00611140159890056,1,1
-1.27756671927061,-0.000710546621121466,0.00325606158003211,-0.00467715505510569,1,1
-0.0974152533731977,0.0311364494264126,0.0247405171394348,0.0375323817133904,1,1
-0.707390597392562,-0.00469189370051026,0.0127803981304169,-0.0221641883254051,1,1
-0.999131372565271,0.00250578974373639,0.0134168844670057,-0.00840530451387167,1,1
-0.614459165382502,0.00568672781810164,-0.00747458124533296,0.0188480392098427,1,1
-0.481558299702948,0.00839965790510178,0.0121276872232556,0.00467162951827049,1,1
0.0282793486930117,0.00340348714962602,0.00882317684590816,-0.00201620301231742,1,1
-1.44685856639521,0.00300490250810981,-0.0121625130996108,0.0181723199784756,1,1
0.00736024432086448,0.0392523594200611,0.0408456958830357,0.0376590117812157,1,1
0.545873475478046,-0.00141760020051152,-0.00672315806150436,0.00388795812614262,1,1
-0.366075926107612,-0.0189270060509443,-0.0171203427016735,-0.0207336749881506,1,1
-0.260703301508404,NaN,NaN,NaN,1,1
-0.293529557326628,0,0,0,1,1
-0.462959705666599,0,0,0,1,1
-0.620303604931765,-0.00282685994170606,0.0192948821932077,-0.0249486044049263,1,1
-1.14741324684639,-0.00878629647195339,-0.00980957690626383,-0.00776301464065909,1,1
-0.999671964846446,0.00976039748638868,-0.00943914614617825,0.0289599448442459,1,1
-0.0946557540982697,0.0321645103394985,0.0184151642024517,0.0459138490259647,1,1
-0.253601491182171,0.0195544399321079,0.0131409568712115,0.0259679146111012,1,1
-0.581975965783066,0.0251327008008957,0.0231321025639772,0.0271333009004593,1,1
0.0486287651798575,0.00889333058148623,-0.00499510625377297,0.0227817688137293,1,1
0.639647194734364,-0.0115132303908467,-0.0171969085931778,-0.00582954986020923,1,1
-0.0884289707669982,0.042435597628355,0.0321542136371136,0.0527169778943062,1,1
-0.179754918728585,0.0172231383621693,-0.00239773164503276,0.0368440113961697,1,1
-0.578583159387137,0.00996361952275038,0.00731548294425011,0.0126117570325732,1,1
-0.205515672246455,-0.00630951905623078,-0.0394109673798084,0.0267919301986694,1,1
-0.349011421826961,0.0136456340551376,0.0012214258313179,0.0260698441416025,1,1
-0.544699964144334,-0.00118502660188824,0.00676804315298796,-0.00913809705525637,1,1
0.531119032892235,-0.0224802605807781,-0.0234075058251619,-0.021553011611104,1,1
-0.288793639832453,0.013545292429626,0.0151935638859868,0.0118970228359103,1,1
-0.179055430605233,0.00420791190117598,0.0163760576397181,-0.00796023290604353,1,1
0.567881911476008,0.00104007963091135,-0.00917334295809269,0.0112535040825605,1,1
-0.353423722791372,0.0412953495979309,0.048470851033926,0.0341198556125164,1,1
0.0699770734420148,0.0292284283787012,0.051393948495388,0.00706291291862726,1,1
0.114950968581725,-0.00761574739590287,4.46485355496407e-05,-0.0152761433273554,1,1
-0.862700996741187,-0.00143876182846725,0.00293696438893676,-0.00581448897719383,1,1
0.0842513949246132,-0.0214121304452419,-0.00573952030390501,-0.0370847396552563,1,1
-0.975184033336619,0.00334677775390446,0.00767838349565864,-0.000984828569926322,1,2
0.551260999100532,-0.0113715995103121,-0.00186212977860123,-0.0208810735493898,1,2
0.321659491767456,0.0331063233315945,0.0131491450592875,0.0530635043978691,1,2
0.328493755933189,0.0768765062093735,0.0790133476257324,0.0747396722435951,1,2
-0.0539894681120617,-0.00577060040086508,0.0113656995818019,-0.0229068994522095,1,2
0.832059378164028,0.0617236793041229,0.0482270941138268,0.0752202644944191,1,2
-0.338112315020536,0.0149814812466502,0.00629079435020685,0.023672167211771,1,2
0.270070019081163,0.00447293603792787,0.00342129357159138,0.00552457850426435,1,2
0.597809844861639,0.000151843021740206,0.00324674020521343,-0.00294305430725217,1,2
-0.458137868516742,-0.00697150221094489,-0.0053855306468904,-0.00855747424066067,1,2
-1.00512104047784,0.0272459033876657,0.0343924686312675,0.0200993474572897,1,2
-0.501330189172443,0.0200375132262707,0.0470222607254982,-0.00694723147898912,1,2
0.58317624045587,0.0193700604140759,0.0105466563254595,0.0281934626400471,1,2
1.00279941137089,0.0367242097854614,0.0365379452705383,0.0369104743003845,1,2
0.760430236128789,0.120700560510159,0.0754974335432053,0.165903657674789,1,2
0.341159475654121,0.00156266917474568,0.0118158590048552,-0.00869052205234766,1,2
0.32264155731163,-0.0452606976032257,-0.0227986462414265,-0.0677227377891541,1,2
-0.174600758310219,0.0804689675569534,0.0886685252189636,0.0722693875432014,1,2
-0.169741839368299,NaN,NaN,NaN,1,2
-0.989409657200696,-0.000892930838745087,0.0135501604527235,-0.0153360199183226,1,2
